((5.8, 1.0, 3.0);63)|((5.8, 1.0, 3.0);62)
((5.8, 1.0, 3.0);63)|((5.8, 1.0, 3.1);62)
((5.8, 1.0, 3.0);63)|((6.0, 1.0, 3.1);62)
((5.8, 1.0, 3.0);63)|((5.7, 1.0, 3.0);62)
((5.8, 1.0, 3.0);63)|((5.9, 1.0, 2.9);62)
((5.8, 1.0, 3.0);63)|((5.6, 1.0, 3.0);62)
((5.8, 1.0, 3.0);63)|((5.8, 1.0, 3.2);62)
((5.8, 1.0, 3.0);63)|((5.7, 1.0, 3.1);62)
((5.8, 1.0, 3.0);63)|((6.0, 1.0, 2.9);62)
((5.8, 1.0, 3.0);63)|((5.9, 1.0, 3.2);62)
((5.8, 1.0, 3.0);63)|((5.7, 1.0, 2.8);62)
((5.8, 1.0, 3.0);63)|((5.8, 1.0, 2.9);62)
((5.8, 1.0, 3.0);63)|((5.8, 1.0, 2.8);62)
((5.8, 1.0, 3.0);63)|((5.6, 1.0, 2.9);62)
((5.8, 1.0, 3.0);63)|((6.0, 1.0, 3.0);62)
((5.8, 1.0, 3.0);63)|((5.9, 1.0, 3.1);62)
((5.8, 1.0, 3.0);63)|((5.7, 1.0, 3.2);62)
((5.8, 1.0, 3.0);63)|((5.6, 1.0, 3.1);62)
((5.8, 1.0, 3.0);63)|((5.9, 1.0, 3.0);62)
((5.8, 1.0, 3.0);63)|((5.9, 1.0, 2.8);62)
((5.8, 1.0, 3.0);63)|((5.7, 1.0, 2.9);62)
((5.7, 1.0, -3.3);63)|((5.7, 1.0, -3.3);62)
((5.7, 1.0, -3.3);63)|((5.7, 1.0, -3.2);62)
((5.7, 1.0, -3.3);63)|((5.6, 1.0, -3.3);62)
((5.7, 1.0, -3.3);63)|((5.9, 1.0, -3.3);62)
((5.7, 1.0, -3.3);63)|((5.8, 1.0, -3.3);62)
((5.7, 1.0, -3.3);63)|((5.7, 1.0, -3.4);62)
((5.7, 1.0, -3.3);63)|((5.5, 1.0, -3.4);62)
((5.7, 1.0, -3.3);63)|((5.6, 1.0, -3.5);62)
((5.7, 1.0, -3.3);63)|((5.8, 1.0, -3.4);62)
((5.7, 1.0, -3.3);63)|((5.7, 1.0, -3.1);62)
((5.7, 1.0, -3.3);63)|((5.8, 1.0, -3.5);62)
((5.7, 1.0, -3.3);63)|((5.9, 1.0, -3.2);62)
((5.7, 1.0, -3.3);63)|((5.5, 1.0, -3.2);62)
