(2.39677,1,1.640558;178)|(2.39677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.39677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.29677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.39677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.29677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.49677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.49677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.29677,1,1.640558;177)
(2.39677,1,1.640558;178)|(2.49677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.89677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.69677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.79677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.79677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.69677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.89677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.89677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.69677,1,1.640558;177)
(1.79677,1,1.640558;178)|(1.79677,1,1.640558;177)
(4.096769,1,0.7405578;178)|(4.096769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(3.996769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(3.996769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(4.196769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(4.196769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(4.096769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(4.196769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(3.996769,1,0.7405578;177)
(4.096769,1,0.7405578;178)|(4.096769,1,0.7405578;177)
(4.696768,1,-2.859442;178)|(4.696768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.796768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.696768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.696768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.796768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.596768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.596768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.796768,1,-2.859442;177)
(4.696768,1,-2.859442;178)|(4.596768,1,-2.859442;177)
(3.396769,1,2.140558;178)|(3.396769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.396769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.496769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.296769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.496769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.396769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.496769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.296769,1,2.140558;177)
(3.396769,1,2.140558;178)|(3.296769,1,2.140558;177)
(1.69677,1,2.840557;178)|(1.69677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.69677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.59677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.79677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.59677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.59677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.69677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.79677,1,2.840557;177)
(1.69677,1,2.840557;178)|(1.79677,1,2.840557;177)
(2.99677,1,2.040558;178)|(2.99677,1,2.040558;177)
(2.99677,1,2.040558;178)|(3.09677,1,2.040558;177)
(2.99677,1,2.040558;178)|(2.89677,1,2.040558;177)
(2.99677,1,2.040558;178)|(2.89677,1,2.040558;177)
(2.99677,1,2.040558;178)|(3.09677,1,2.040558;177)
(2.99677,1,2.040558;178)|(2.89677,1,2.040558;177)
(2.99677,1,2.040558;178)|(2.99677,1,2.040558;177)
(2.99677,1,2.040558;178)|(3.09677,1,2.040558;177)
(2.99677,1,2.040558;178)|(2.99677,1,2.040558;177)
(4.296769,1,-3.759441;178)|(4.296769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.396769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.196769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.296769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.196769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.396769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.296769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.196769,1,-3.759441;177)
(4.296769,1,-3.759441;178)|(4.396769,1,-3.759441;177)
(1.39677,1,1.240558;178)|(1.39677,1,1.240558;177)
(1.39677,1,1.240558;178)|(1.29677,1,1.240558;177)
(1.39677,1,1.240558;178)|(1.39677,1,1.240558;177)
(1.39677,1,1.240558;178)|(1.29677,1,1.240558;177)
(1.39677,1,1.240558;178)|(1.29677,1,1.240558;177)
(1.39677,1,1.240558;178)|(1.39677,1,1.240558;177)
(4.796768,1,-2.759442;178)|(4.696768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.796768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.896768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.796768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.696768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.896768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.796768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.896768,1,-2.759442;177)
(4.796768,1,-2.759442;178)|(4.696768,1,-2.759442;177)
(3.896769,1,1.740558;178)|(3.896769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.896769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.996769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.996769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.796769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.796769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.996769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.896769,1,1.740558;177)
(3.896769,1,1.740558;178)|(3.796769,1,1.740558;177)
(4.996768,1,-3.559441;178)|(4.896768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(5.096768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(5.096768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(4.996768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(4.896768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(5.096768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(4.896768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(4.996768,1,-3.559441;177)
(4.996768,1,-3.559441;178)|(4.996768,1,-3.559441;177)
(3.996769,1,0.8405579;178)|(4.096769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.996769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.996769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.896769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.896769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(4.096769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.996769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(4.096769,1,0.8405579;177)
(3.996769,1,0.8405579;178)|(3.896769,1,0.8405579;177)
(4.396769,1,-3.959441;178)|(4.396769,1,-3.959441;177)
(4.396769,1,-3.959441;178)|(4.396769,1,-3.959441;177)
(4.396769,1,-3.959441;178)|(4.496768,1,-3.959441;177)
(4.396769,1,-3.959441;178)|(4.496768,1,-3.959441;177)
(4.396769,1,-3.959441;178)|(4.296769,1,-3.959441;177)
(4.396769,1,-3.959441;178)|(4.296769,1,-3.959441;177)
(4.996768,1,1.240558;178)|(4.996768,1,1.240558;177)
(4.996768,1,1.240558;178)|(4.896768,1,1.240558;177)
(4.996768,1,1.240558;178)|(4.996768,1,1.240558;177)
(4.996768,1,1.240558;178)|(4.896768,1,1.240558;177)
(4.996768,1,1.240558;178)|(5.096768,1,1.240558;177)
(4.996768,1,1.240558;178)|(5.096768,1,1.240558;177)
(4.996768,1,1.240558;178)|(5.096768,1,1.240558;177)
(4.996768,1,1.240558;178)|(4.896768,1,1.240558;177)
(4.996768,1,1.240558;178)|(4.996768,1,1.240558;177)
(4.896768,1,-2.959442;178)|(4.896768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.896768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.796768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.996768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.996768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.996768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.796768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.896768,1,-2.959442;177)
(4.896768,1,-2.959442;178)|(4.796768,1,-2.959442;177)
(2.69677,1,1.540558;178)|(2.69677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.79677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.69677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.59677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.59677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.79677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.69677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.59677,1,1.540558;177)
(2.69677,1,1.540558;178)|(2.79677,1,1.540558;177)
(4.596768,1,-3.259441;178)|(4.596768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.696768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.696768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.496768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.496768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.696768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.496768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.596768,1,-3.259441;177)
(4.596768,1,-3.259441;178)|(4.596768,1,-3.259441;177)
(1.89677,1,2.740557;178)|(1.89677,1,2.740557;177)
(1.89677,1,2.740557;178)|(1.996771,1,2.740557;177)
(1.89677,1,2.740557;178)|(1.996771,1,2.740557;177)
(1.89677,1,2.740557;178)|(1.996771,1,2.740557;177)
