(2.39677,1,1.640558;51)|(2.39677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.39677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.29677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.39677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.29677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.49677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.49677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.29677,1,1.640558;50)
(2.39677,1,1.640558;51)|(2.49677,1,1.640558;50)
(0.6967703,1,1.840558;51)|(0.6967703,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.5967702,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.6967703,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.7967703,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.7967703,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.5967702,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.5967702,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.7967703,1,1.840558;50)
(0.6967703,1,1.840558;51)|(0.6967703,1,1.840558;50)
(5.096768,1,1.440558;51)|(5.096768,1,1.440558;50)
(5.096768,1,1.440558;51)|(5.196768,1,1.440558;50)
(5.096768,1,1.440558;51)|(4.996768,1,1.440558;50)
(5.096768,1,1.440558;51)|(5.096768,1,1.440558;50)
(5.096768,1,1.440558;51)|(4.996768,1,1.440558;50)
(5.096768,1,1.440558;51)|(5.196768,1,1.440558;50)
(5.096768,1,1.440558;51)|(5.096768,1,1.440558;50)
(5.096768,1,1.440558;51)|(4.996768,1,1.440558;50)
(5.096768,1,1.440558;51)|(5.196768,1,1.440558;50)
(-1.30323,1,1.740558;51)|(-1.30323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.20323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.40323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.40323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.30323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.30323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.20323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.40323,1,1.740558;50)
(-1.30323,1,1.740558;51)|(-1.20323,1,1.740558;50)
(0.5967702,1,-1.259442;51)|(0.5967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.4967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.6967703,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.6967703,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.4967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.5967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.4967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.5967702,1,-1.259442;50)
(0.5967702,1,-1.259442;51)|(0.6967703,1,-1.259442;50)
(4.096769,1,0.7405578;51)|(4.096769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(3.996769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(3.996769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(4.196769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(4.196769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(4.096769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(4.196769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(3.996769,1,0.7405578;50)
(4.096769,1,0.7405578;51)|(4.096769,1,0.7405578;50)
(-1.50323,1,2.740557;51)|(-1.50323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.60323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.60323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.60323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.40323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.40323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.40323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.50323,1,2.740557;50)
(-1.50323,1,2.740557;51)|(-1.50323,1,2.740557;50)
(4.696768,1,-2.859442;51)|(4.696768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.796768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.696768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.696768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.796768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.596768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.596768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.796768,1,-2.859442;50)
(4.696768,1,-2.859442;51)|(4.596768,1,-2.859442;50)
(3.396769,1,2.140558;51)|(3.396769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.396769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.496769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.296769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.496769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.396769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.496769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.296769,1,2.140558;50)
(3.396769,1,2.140558;51)|(3.296769,1,2.140558;50)
(1.69677,1,2.840557;51)|(1.69677,1,2.840557;50)
(1.69677,1,2.840557;51)|(1.69677,1,2.840557;50)
(1.69677,1,2.840557;51)|(1.59677,1,2.840557;50)
(1.69677,1,2.840557;51)|(1.79677,1,2.840557;50)
(1.69677,1,2.840557;51)|(1.59677,1,2.840557;50)
(1.69677,1,2.840557;51)|(1.59677,1,2.840557;50)
