(4.096769,1,0.7405578;238)|(4.096769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(3.996769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(3.996769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(4.196769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(4.196769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(4.096769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(4.196769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(3.996769,1,0.7405578;237)
(4.096769,1,0.7405578;238)|(4.096769,1,0.7405578;237)
(4.696768,1,-2.859442;238)|(4.696768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.796768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.696768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.696768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.796768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.596768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.596768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.796768,1,-2.859442;237)
(4.696768,1,-2.859442;238)|(4.596768,1,-2.859442;237)
(4.296769,1,-3.759441;238)|(4.296769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.396769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.196769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.296769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.196769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.396769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.296769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.196769,1,-3.759441;237)
(4.296769,1,-3.759441;238)|(4.396769,1,-3.759441;237)
(4.796768,1,-2.759442;238)|(4.696768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.796768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.896768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.796768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.696768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.896768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.796768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.896768,1,-2.759442;237)
(4.796768,1,-2.759442;238)|(4.696768,1,-2.759442;237)
