(-3.803228,1,-3.359441);9
(-3.803228,1,-3.359441);9
(-3.803228,1,-3.359441);9
(-3.703228,1,-3.359441);9
(-3.703228,1,-3.359441);9
(-3.703228,1,-3.359441);9
(-3.603229,1,-3.359441);9
(-3.603229,1,-3.359441);9
(-3.603229,1,-3.359441);9
(0.09677025,1,-0.8594422);125
(0.09677025,1,-0.8594422);125
(0.09677025,1,-0.8594422);125
(0.1967703,1,-0.8594422);125
(0.1967703,1,-0.8594422);125
(0.1967703,1,-0.8594422);125
(4.996768,1,-0.1594422);245
(4.996768,1,-0.1594422);245
(4.996768,1,-0.1594422);245
(5.096768,1,-0.1594422);245
(5.096768,1,-0.1594422);245
(5.096768,1,-0.1594422);245
(5.196768,1,-0.1594422);245
(5.196768,1,-0.1594422);245
(5.196768,1,-0.1594422);245
(4.496768,1,0.3405578);245
(4.496768,1,0.3405578);245
(4.496768,1,0.3405578);245
(4.596768,1,0.3405578);245
(4.596768,1,0.3405578);245
(4.596768,1,0.3405578);245
(4.696768,1,0.3405578);245
(4.696768,1,0.3405578);245
(4.696768,1,0.3405578);245
(-0.003229752,1,-3.959441);161
(-0.003229752,1,-3.959441);161
(0.09677025,1,-3.959441);161
(0.09677025,1,-3.959441);161
(0.1967703,1,-3.959441);161
(0.1967703,1,-3.959441);161
(1.09677,1,-1.859442);125
(1.09677,1,-1.859442);125
(1.09677,1,-1.859442);125
(1.19677,1,-1.859442);125
(1.19677,1,-1.859442);125
(1.19677,1,-1.859442);125
(1.29677,1,-1.859442);125
(1.29677,1,-1.859442);125
(1.29677,1,-1.859442);125
(0.8967703,1,-3.059442);125
(0.8967703,1,-3.059442);125
(0.8967703,1,-3.059442);125
(0.9967703,1,-3.059442);125
(0.9967703,1,-3.059442);125
(0.9967703,1,-3.059442);125
(1.09677,1,-3.059442);125
(1.09677,1,-3.059442);125
(1.09677,1,-3.059442);125
(1.29677,1,-3.659441);125
(1.29677,1,-3.659441);125
(1.29677,1,-3.659441);125
(1.39677,1,-3.659441);125
(1.39677,1,-3.659441);125
(1.39677,1,-3.659441);125
(-3.203229,1,-2.159442);9
(-3.203229,1,-2.159442);9
(-3.203229,1,-2.159442);9
(-3.103229,1,-2.159442);9
(-3.103229,1,-2.159442);9
(-3.103229,1,-2.159442);9
(-3.003229,1,-2.159442);9
(-3.003229,1,-2.159442);9
(-3.003229,1,-2.159442);9
(4.696768,1,0.8405579);242
(4.696768,1,0.8405579);242
(4.696768,1,0.8405579);242
(4.796768,1,0.8405579);242
(4.796768,1,0.8405579);242
(4.796768,1,0.8405579);242
(4.896768,1,0.8405579);242
(4.896768,1,0.8405579);242
(3.896769,1,-0.3594422);246
(3.896769,1,-0.3594422);246
(3.896769,1,-0.3594422);246
(3.996769,1,-0.3594422);246
(3.996769,1,-0.3594422);246
(3.996769,1,-0.3594422);246
(1.09677,1,-3.459441);125
(1.09677,1,-3.459441);125
(1.09677,1,-3.459441);125
(1.19677,1,-3.459441);125
(1.19677,1,-3.459441);125
(1.19677,1,-3.459441);125
(1.29677,1,-3.459441);125
(1.29677,1,-3.459441);125
(1.29677,1,-3.459441);125
(-3.303229,1,-0.2594422);8
(-3.303229,1,-0.2594422);8
(-3.303229,1,-0.2594422);8
(-3.203229,1,-0.2594422);8
(-3.203229,1,-0.2594422);8
(-3.203229,1,-0.2594422);8
(-3.103229,1,-0.2594422);8
(-3.103229,1,-0.2594422);8
(-3.103229,1,-0.2594422);8
(-3.803228,1,-1.259442);8
(-3.803228,1,-1.259442);8
(-3.803228,1,-1.259442);8
(-3.703228,1,-1.259442);8
(-3.703228,1,-1.259442);8
(-3.703228,1,-1.259442);8
(0.9967703,1,-2.759442);125
(0.9967703,1,-2.759442);125
(0.9967703,1,-2.759442);125
(1.09677,1,-2.759442);125
(1.09677,1,-2.759442);125
(1.09677,1,-2.759442);125
(1.19677,1,-2.759442);125
(1.19677,1,-2.759442);125
(1.19677,1,-2.759442);125
(-0.5032297,1,-3.759441);161
(-0.5032297,1,-3.759441);161
(-0.4032297,1,-3.759441);161
(-0.4032297,1,-3.759441);161
(-0.3032297,1,-3.759441);161
(-0.3032297,1,-3.759441);161
(3.996769,1,-1.259442);246
(3.996769,1,-1.259442);246
(3.996769,1,-1.259442);246
(4.096769,1,-1.259442);246
(4.096769,1,-1.259442);246
(4.096769,1,-1.259442);246
(4.196769,1,-1.259442);246
(4.196769,1,-1.259442);246
(4.196769,1,-1.259442);246
(-3.703228,1,-0.2594422);8
(-3.703228,1,-0.2594422);8
(-3.703228,1,-0.2594422);8
(-3.603229,1,-0.2594422);8
(-3.603229,1,-0.2594422);8
(-3.603229,1,-0.2594422);8
(-3.503229,1,-0.2594422);8
(-3.503229,1,-0.2594422);8
(-3.503229,1,-0.2594422);8
(0.4967702,1,-1.859442);125
(0.4967702,1,-1.859442);125
(0.4967702,1,-1.859442);125
(0.5967702,1,-1.859442);125
(0.5967702,1,-1.859442);125
(0.5967702,1,-1.859442);125
(0.6967703,1,-1.859442);125
(0.6967703,1,-1.859442);125
(0.6967703,1,-1.859442);125
(0.4967702,1,-1.259442);125
(0.4967702,1,-1.259442);125
(0.4967702,1,-1.259442);125
(0.5967702,1,-1.259442);125
(0.5967702,1,-1.259442);125
(0.5967702,1,-1.259442);125
(0.6967703,1,-1.259442);125
(0.6967703,1,-1.259442);125
(0.6967703,1,-1.259442);125
(4.996768,1,-1.359442);246
(4.996768,1,-1.359442);246
(4.996768,1,-1.359442);246
(5.096768,1,-1.359442);246
(5.096768,1,-1.359442);246
(5.096768,1,-1.359442);246
(5.196768,1,-1.359442);246
(5.196768,1,-1.359442);246
(5.196768,1,-1.359442);246
(-2.903229,1,-0.05944218);8
(-2.903229,1,-0.05944218);8
(-2.903229,1,-0.05944218);8
(-2.803229,1,-0.05944218);8
(-2.803229,1,-0.05944218);8
(-2.803229,1,-0.05944218);8
(-2.703229,1,-0.05944218);8
(-2.703229,1,-0.05944218);8
(-2.703229,1,-0.05944218);8
(0.4967702,1,-3.559441);125
(0.4967702,1,-3.559441);125
(0.4967702,1,-3.559441);125
(0.5967702,1,-3.559441);125
(0.5967702,1,-3.559441);125
(0.5967702,1,-3.559441);125
(0.6967703,1,-3.559441);125
(0.6967703,1,-3.559441);125
(0.6967703,1,-3.559441);125
(0.8967703,1,-2.459442);125
(0.8967703,1,-2.459442);125
(0.8967703,1,-2.459442);125
(0.9967703,1,-2.459442);125
(0.9967703,1,-2.459442);125
(0.9967703,1,-2.459442);125
(1.09677,1,-2.459442);125
(1.09677,1,-2.459442);125
(1.09677,1,-2.459442);125
(1.09677,1,-3.659441);125
(1.09677,1,-3.659441);125
(1.09677,1,-3.659441);125
(1.19677,1,-3.659441);125
(1.19677,1,-3.659441);125
(1.19677,1,-3.659441);125
(1.29677,1,-3.659441);125
(1.29677,1,-3.659441);125
(1.29677,1,-3.659441);125
(-3.203229,1,-0.05944218);8
(-3.203229,1,-0.05944218);8
(-3.203229,1,-0.05944218);8
(-3.103229,1,-0.05944218);8
