((4.0, 1.0, -1.5);146)|((4.0, 1.0, -1.5);145)
((2.8, 1.0, -1.6);146)|((2.8, 1.0, -1.6);145)
((5.9, 1.0, 0.2);146)|((5.9, 1.0, 0.2);145)
((5.9, 1.0, 0.2);146)|((5.9, 1.0, 0.3);145)
((5.9, 1.0, 0.2);146)|((5.8, 1.0, 0.2);145)
((5.9, 1.0, 0.2);146)|((5.9, 1.0, 0.1);145)
((5.9, 1.0, 0.2);146)|((6.0, 1.0, 0.2);145)
((2.8, 1.0, 0.3);146)|((2.8, 1.0, 0.3);145)
((2.8, 1.0, 0.3);146)|((2.8, 1.0, 0.4);145)
((2.8, 1.0, 0.3);146)|((2.9, 1.0, 0.3);145)
((2.8, 1.0, 0.3);146)|((2.8, 1.0, 0.2);145)
((5.1, 1.0, -0.5);146)|((5.1, 1.0, -0.4);145)
((5.1, 1.0, -0.5);146)|((5.1, 1.0, -0.5);145)
((3.8, 1.0, 0.4);146)|((3.8, 1.0, 0.4);145)
((3.8, 1.0, 0.4);146)|((3.8, 1.0, 0.3);145)
((3.8, 1.0, 0.4);146)|((3.8, 1.0, 0.5);145)
((3.8, 1.0, 0.4);146)|((3.7, 1.0, 0.4);145)
((3.8, 1.0, 0.4);146)|((3.9, 1.0, 0.4);145)
((4.9, 1.0, 0.6);146)|((4.9, 1.0, 0.6);145)
((4.9, 1.0, 0.6);146)|((4.8, 1.0, 0.6);145)
((4.9, 1.0, 0.6);146)|((5.0, 1.0, 0.6);145)
((4.9, 1.0, 0.6);146)|((4.9, 1.0, 0.5);145)
((4.0, 1.0, -1.1);146)|((4.0, 1.0, -1.1);145)
((5.2, 1.0, 0.2);146)|((5.2, 1.0, 0.2);145)
((5.2, 1.0, 0.2);146)|((5.2, 1.0, 0.3);145)
((5.2, 1.0, 0.2);146)|((5.2, 1.0, 0.1);145)
((5.2, 1.0, 0.2);146)|((5.3, 1.0, 0.2);145)
((5.2, 1.0, 0.2);146)|((5.1, 1.0, 0.2);145)
((5.1, 1.0, 0.4);146)|((5.1, 1.0, 0.4);145)
((5.1, 1.0, 0.4);146)|((5.2, 1.0, 0.4);145)
((5.1, 1.0, 0.4);146)|((5.0, 1.0, 0.4);145)
((5.1, 1.0, 0.4);146)|((5.1, 1.0, 0.3);145)
((5.1, 1.0, 0.4);146)|((5.1, 1.0, 0.5);145)
((3.5, 1.0, 0.7);146)|((3.5, 1.0, 0.7);145)
((3.2, 1.0, 1.4);146)|((3.2, 1.0, 1.4);145)
((3.0, 1.0, 2.4);146)|((3.0, 1.0, 2.4);145)
((3.0, 1.0, 2.4);146)|((2.9, 1.0, 2.4);145)
((3.0, 1.0, 2.4);146)|((3.0, 1.0, 2.5);145)
((3.0, 1.0, 2.4);146)|((3.0, 1.0, 2.3);145)
((3.0, 1.0, 2.4);146)|((3.1, 1.0, 2.4);145)
