(8.451871,1,-0.05944218);18
(8.451871,1,-0.05944218);18
(8.451871,1,-0.05944218);18
(8.551871,1,-0.05944218);18
(8.551871,1,-0.05944218);18
(8.551871,1,-0.05944218);18
(8.551871,1,-0.05944218);18
(8.551871,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.651872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.751872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.851872,1,-0.05944218);18
(8.951873,1,-0.05944218);18
(8.951873,1,-0.05944218);18
(8.951873,1,-0.05944218);18
(8.951873,1,-0.05944218);18
(8.951873,1,-0.05944218);18
(-3.448125,1,-1.859442);29
(-3.448125,1,-1.859442);29
(-3.448125,1,-1.859442);29
(-3.348125,1,-1.859442);29
(-3.348125,1,-1.859442);29
(-3.348125,1,-1.859442);29
(-3.348125,1,-1.859442);29
(-3.348125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.248125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.148125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-3.048125,1,-1.859442);29
(-2.948125,1,-1.859442);29
(-2.948125,1,-1.859442);29
(-2.948125,1,-1.859442);29
(-2.948125,1,-1.859442);29
(-2.948125,1,-1.859442);29
(-2.848125,1,-1.859442);29
(-2.848125,1,-1.859442);29
(-2.848125,1,-1.859442);29
(-0.4481259,1,2.340558);9
(-0.4481259,1,2.340558);9
(-0.4481259,1,2.340558);9
(-0.3481259,1,2.340558);9
(-0.3481259,1,2.340558);9
(-0.3481259,1,2.340558);9
(-0.3481259,1,2.340558);9
(-0.3481259,1,2.340558);9
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.2481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.1481259,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(-0.04812589,1,2.340558);10
(0.05187412,1,2.340558);10
(0.05187412,1,2.340558);10
(0.05187412,1,2.340558);10
(0.05187412,1,2.340558);10
(0.05187412,1,2.340558);10
(0.1518741,1,2.340558);10
