(5.7, 1.0, -0.6);140

(5.7, 1.0, -0.5);140

(5.7, 1.0, -0.4);140

(5.8, 1.0, -0.6);29

(5.8, 1.0, -0.5);140

(5.8, 1.0, -0.4);140

(5.8, 1.0, -0.3);140

(5.9, 1.0, -0.6);29

(5.9, 1.0, -0.5);29

(5.9, 1.0, -0.4);140

(-0.2, 1.0, -2.0);140

(-0.2, 1.0, -1.9);140

(-0.2, 1.0, -1.8);140

(-0.1, 1.0, -2.0);140

(-0.1, 1.0, -1.9);140

(-0.1, 1.0, -1.8);140

(0.0, 1.0, -2.0);140

(0.0, 1.0, -1.9);140

(0.0, 1.0, -1.8);140

(5.5, 1.0, -3.3);140

(5.6, 1.0, -3.4);140

(5.6, 1.0, -3.3);140

(5.6, 1.0, -3.2);140

(5.7, 1.0, -3.5);140

(5.7, 1.0, -3.4);140

(5.7, 1.0, -3.3);140

(5.7, 1.0, -3.2);140

(5.7, 1.0, -3.1);140

(5.8, 1.0, -3.4);140

(5.8, 1.0, -3.3);140

(5.8, 1.0, -3.2);140

(5.9, 1.0, -3.3);140

(3.3, 1.0, -0.6);140

(3.3, 1.0, -0.5);140

(3.3, 1.0, -0.4);140

(3.4, 1.0, -0.6);140

(3.4, 1.0, -0.5);140

(3.4, 1.0, -0.4);140

(3.4, 1.0, -0.3);140

(3.5, 1.0, -0.6);140

(3.5, 1.0, -0.5);140

(3.5, 1.0, -0.4);140

(5.0, 1.0, -2.3);140

(5.1, 1.0, -2.4);140

(5.1, 1.0, -2.3);140

(5.1, 1.0, -2.2);140

(5.2, 1.0, -2.5);140

(5.2, 1.0, -2.4);140

(5.2, 1.0, -2.3);140

(5.2, 1.0, -2.2);140

(5.2, 1.0, -2.1);140

(5.3, 1.0, -2.4);140

(5.3, 1.0, -2.3);140

(5.3, 1.0, -2.2);140

(5.4, 1.0, -2.3);140

(3.0, 1.0, -1.7);140

(3.0, 1.0, -1.6);140

(3.0, 1.0, -1.5);140

(3.1, 1.0, -1.7);140

(3.1, 1.0, -1.6);140

(3.1, 1.0, -1.5);140

(3.2, 1.0, -1.7);140

(3.2, 1.0, -1.6);140

(3.2, 1.0, -1.5);140

(7.4, 1.0, -3.5);28

(7.5, 1.0, -3.6);28

(7.5, 1.0, -3.5);28

(7.5, 1.0, -3.4);28

(7.6, 1.0, -3.7);28

(7.6, 1.0, -3.6);28

(7.6, 1.0, -3.5);27

(7.6, 1.0, -3.4);27

(7.6, 1.0, -3.3);27

(7.7, 1.0, -3.6);27

(7.7, 1.0, -3.5);27

(7.7, 1.0, -3.4);27

(7.8, 1.0, -3.5);27

(-0.3, 1.0, -2.1);140

(-0.2, 1.0, -2.2);140

(-0.2, 1.0, -2.1);140

(-0.2, 1.0, -2.0);140

(-0.1, 1.0, -2.3);140

(-0.1, 1.0, -2.2);140

(-0.1, 1.0, -2.1);140

(-0.1, 1.0, -2.0);140

(0.0, 1.0, -2.2);140

(0.0, 1.0, -2.1);140

(0.0, 1.0, -2.0);140

(0.1, 1.0, -2.1);140

(6.1, 1.0, -1.5);28

(6.1, 1.0, -1.4);28

(6.1, 1.0, -1.3);28

(6.2, 1.0, -1.5);28

(6.2, 1.0, -1.4);28

(6.2, 1.0, -1.3);28

(6.3, 1.0, -1.5);28

(6.3, 1.0, -1.4);28

(6.3, 1.0, -1.3);28

(1.5, 1.0, -3.9);140

(1.5, 1.0, -3.8);140

(1.5, 1.0, -3.7);140

(1.6, 1.0, -4.0);140

(1.6, 1.0, -3.9);140

(1.6, 1.0, -3.8);140

(1.6, 1.0, -3.7);140

(1.6, 1.0, -3.6);140

(1.7, 1.0, -3.9);140

(1.7, 1.0, -3.8);140

(1.7, 1.0, -3.7);140

(5.7, 1.0, -1.1);28

(5.7, 1.0, -1.0);28

(5.7, 1.0, -0.9);28

(5.8, 1.0, -1.1);28

(5.8, 1.0, -1.0);28

(5.8, 1.0, -0.9);28

(5.9, 1.0, -1.1);28

(5.9, 1.0, -1.0);28

(5.9, 1.0, -0.9);28

(5.5, 1.0, -0.3);140

(5.6, 1.0, -0.4);140

(5.6, 1.0, -0.3);140

(5.6, 1.0, -0.2);140

(5.7, 1.0, -0.4);140

(5.7, 1.0, -0.3);140

(5.7, 1.0, -0.2);140

(5.8, 1.0, -0.4);140

(5.8, 1.0, -0.3);140

(5.9, 1.0, -0.3);140

(1.4, 1.0, -0.6);140

(1.4, 1.0, -0.5);140

(1.4, 1.0, -0.4);140

(1.4, 1.0, -0.3);140

(1.5, 1.0, -0.6);140

(1.5, 1.0, -0.5);140

(1.5, 1.0, -0.4);140

(8.8, 1.0, -1.1);20

(8.8, 1.0, -1.0);20

(8.9, 1.0, -1.1);20

(8.9, 1.0, -1.0);19

(9.0, 1.0, -1.1);19

(4.8, 1.0, -2.3);140

(4.9, 1.0, -2.4);140

(4.9, 1.0, -2.3);140

(4.9, 1.0, -2.2);140

(5.0, 1.0, -2.5);140

(5.0, 1.0, -2.4);140

(5.0, 1.0, -2.3);140

(5.0, 1.0, -2.2);140

(5.0, 1.0, -2.1);140

(5.1, 1.0, -2.4);140

(5.1, 1.0, -2.3);140

(5.1, 1.0, -2.2);140

(5.2, 1.0, -2.3);140

(6.6, 1.0, -3.7);29

(6.7, 1.0, -3.8);29

(6.7, 1.0, -3.7);29

(6.7, 1.0, -3.6);29

(6.8, 1.0, -3.9);28

(6.8, 1.0, -3.8);28

(6.8, 1.0, -3.7);28

(6.8, 1.0, -3.6);28

(6.8, 1.0, -3.5);28

(6.9, 1.0, -3.8);28

(6.9, 1.0, -3.7);28

(6.9, 1.0, -3.6);28

(7.0, 1.0, -3.7);28
