Text is being written
100 search attempts were made, on average the following data:
The search type was multi-midpoint
Success,RRTs,Nodes,NodesRej,RRTs2,Nodes2,NodesRej2,Mids,Time,RRTsF,NodesF,NodesRejF,RRTs2F,Nodes2F,NodesRej2F,MidsF,TimeF,
0.22,7.13636363636364,24186.0909090909,33.3181818181818,4.13636363636364,13538.9545454545,0.681818181818182,2,45.9058746590909,8.8974358974359,34336.358974359,51.6282051282051,2.17948717948718,8720.53846153846,0.41025641025641,2,42.2358285769231
--------------------------
--------------------------
10,40058,0,0,38.6414555,0
9,33870,5,20008,59.5965468,0
10,37733,5,16434,59.1419221,1
10,40066,0,0,31.6549635,0
6,20455,5,20005,44.571283,0
10,40072,0,0,32.1065316,0
10,40064,0,0,34.1493145,0
10,40069,0,0,33.1260272,0
10,40052,0,0,33.2869466,0
7,24469,2,4107,34.0387915,1
6,23825,5,20005,50.3175193,0
7,25676,5,20007,46.3554571,0
10,40062,0,0,33.0196476,0
6,21166,5,20008,51.7686754,0
7,24341,5,20010,46.8253845,0
9,32275,1,1152,32.7388782,1
10,40070,0,0,32.2423256,0
5,13765,6,20401,46.477743,1
10,40083,0,0,32.7552602,0
7,26136,5,20005,67.7988419,0
8,28446,2,4219,31.2696117,1
10,40081,0,0,37.3136706,0
10,40064,0,0,31.964239,0
8,29353,5,20007,50.7349252,0
10,40063,0,0,32.7891546,0
10,40054,0,0,35.3251949,0
10,40065,0,0,33.1693481,0
10,40061,0,0,30.4690844,0
10,40069,0,0,30.0522773,0
7,24489,5,20005,56.264319,0
10,40074,0,0,33.1216266,0
10,40064,0,0,32.872971,0
10,40066,0,0,34.5088174,0
9,32762,2,6109,43.5382285,1
7,25870,6,22437,58.1686563,1
10,40062,0,0,31.9691184,0
7,24619,5,20007,53.8312935,0
7,24716,5,20006,46.878439,0
9,32837,5,20007,58.3902703,0
9,32586,5,20005,55.8249287,0
7,24196,1,1870,30.2472069,1
10,40082,0,0,34.997227,0
9,32716,1,2824,37.8507286,1
9,32288,5,20005,60.969449,0
10,40074,0,0,31.3706097,0
10,40074,0,0,36.8104836,0
8,28891,5,20008,57.1396955,0
8,28675,5,20005,56.9036226,0
7,24232,5,20005,50.6470658,0
7,24130,4,12211,52.5750701,1
7,26115,5,20005,49.4337422,0
10,40075,0,0,33.2009562,0
10,40070,0,0,30.8991576,0
7,24366,5,20005,56.3029099,0
8,26704,6,21223,57.6371177,1
6,20822,2,4246,26.4560588,1
7,20638,6,22464,56.2985436,1
10,40073,0,0,31.9633363,0
10,40068,0,0,34.3879185,0
10,40068,0,0,32.1262579,0
9,32264,1,454,32.7084062,1
9,32209,5,20005,61.5356291,0
10,40069,0,0,33.5331319,0
10,40075,0,0,36.3357506,0
9,32176,5,20007,57.6786166,0
10,40074,0,0,32.7217341,0
6,21796,5,20006,46.9787231,0
10,40067,0,0,32.2415117,0
10,40071,0,0,31.9968248,0
6,20380,5,20007,44.5383345,0
5,12563,6,21932,58.2900771,1
10,40088,0,0,31.4695348,0
9,34788,5,20007,68.4851859,0
10,40074,0,0,35.4664604,0
6,20604,5,20005,44.1397639,0
6,20784,3,8322,33.9718649,1
6,23772,1,327,23.2525323,1
9,35122,5,20006,59.3758284,0
9,29607,8,28341,74.6584985,1
7,24627,5,20005,56.818015,0
6,16953,9,34236,73.3823375,1
10,40081,0,0,35.734621,0
6,20858,5,20006,51.5059912,0
10,40062,0,0,32.8594258,0
10,40076,0,0,35.0234327,0
6,20545,4,12452,40.0113201,1
10,40065,0,0,30.6364505,0
10,40064,0,0,32.12493,0
10,36365,5,20005,64.6652853,0
7,25325,5,20005,52.4493613,0
6,20120,5,20005,47.3309688,0
10,40084,0,0,29.9608435,0
7,20503,7,24031,52.0923003,1
8,29617,5,20005,50.5904202,0
4,10577,8,28065,55.1233486,1
8,28169,5,20005,55.5210366,0
10,40069,0,0,34.633572,0
7,24368,5,20005,48.8952216,0
10,40071,0,0,34.4397507,0
10,40083,0,0,33.8599829,0
