(0.8127754,1,2.378306;169)|(0.7127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.8127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.7127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.8127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.9127755,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.9127755,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.7127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(1.012775,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.8127754,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.9127755,1,2.378306;168)
(0.8127754,1,2.378306;169)|(0.8127754,1,2.378306;168)
(-2.387225,1,-1.521694;169)|(-2.387225,1,-1.521694;168)
(-2.387225,1,-1.521694;169)|(-2.487225,1,-1.521694;168)
(-2.387225,1,-1.521694;169)|(-2.487225,1,-1.521694;168)
(-2.387225,1,-1.521694;169)|(-2.387225,1,-1.521694;168)
(-2.387225,1,-1.521694;169)|(-2.387225,1,-1.521694;168)
(-2.387225,1,-1.521694;169)|(-2.487225,1,-1.521694;168)
(-2.487225,1,1.378306;169)|(-2.487225,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.587224,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.487225,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.387225,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.387225,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.487225,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.587224,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.587224,1,1.378306;168)
(-2.487225,1,1.378306;169)|(-2.387225,1,1.378306;168)
(-0.6872246,1,1.978306;169)|(-0.6872246,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.5872246,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.6872246,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.5872246,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.7872247,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.7872247,1,1.978306;168)
(-0.6872246,1,1.978306;169)|(-0.6872246,1,1.978306;168)
(4.012774,1,-1.521694;169)|(4.012774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(3.912774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(3.912774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(4.112774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(4.112774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(4.012774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(4.112774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(4.012774,1,-1.521694;168)
(4.012774,1,-1.521694;169)|(3.912774,1,-1.521694;168)
(2.812775,1,-1.621694;169)|(2.812775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.812775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.712775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.912775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.912775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.712775,1,-1.621694;168)
(2.812775,1,-1.621694;169)|(2.912775,1,-1.621694;168)
