(-1.387225,1,-2.721694;71)|(-1.387225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.387225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.387225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.487225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.287225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.487225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.387225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.287225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.387225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.287225,1,-2.721694;70)
(-1.387225,1,-2.721694;71)|(-1.487225,1,-2.721694;70)
(1.612776,1,-2.521694;71)|(1.612776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.512776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.712776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.612776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.712776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.712776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.512776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.512776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.612776,1,-2.521694;70)
(1.612776,1,-2.521694;71)|(1.612776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.912776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(2.012776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(2.112776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.812776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.912776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.912776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(2.012776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.912776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(2.012776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.812776,1,-2.521694;70)
(1.912776,1,-2.521694;71)|(1.812776,1,-2.521694;70)
(-0.6872246,1,1.978306;71)|(-0.6872246,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.5872246,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.6872246,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.5872246,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.7872247,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.7872247,1,1.978306;70)
(-0.6872246,1,1.978306;71)|(-0.6872246,1,1.978306;70)
(4.012774,1,-1.521694;71)|(4.012774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(3.912774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(3.912774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(4.112774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(4.112774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(4.012774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(4.112774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(4.012774,1,-1.521694;70)
(4.012774,1,-1.521694;71)|(3.912774,1,-1.521694;70)
(2.812775,1,-1.621694;71)|(2.812775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.812775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.712775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.912775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.912775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.712775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.912775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.712775,1,-1.621694;70)
(2.812775,1,-1.621694;71)|(2.812775,1,-1.621694;70)
(2.912775,1,-1.021694;71)|(2.912775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(2.812775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(2.912775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(3.012775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(2.912775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(3.012775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(2.812775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(3.012775,1,-1.021694;70)
(2.912775,1,-1.021694;71)|(2.812775,1,-1.021694;70)
(-1.087225,1,2.278306;71)|(-1.087225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.187225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.087225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-0.9872247,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-0.9872247,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.187225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.087225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.187225,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-0.9872247,1,2.278306;70)
(-1.087225,1,2.278306;71)|(-1.087225,1,2.278306;70)
(1.512776,1,2.078306;71)|(1.412776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.412776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.512776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.412776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.612776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.512776,1,2.078306;70)
(1.512776,1,2.078306;71)|(1.612776,1,2.078306;70)
(4.112774,1,-2.221694;71)|(4.112774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.212774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.212774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.312774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.112774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.112774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.012774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.112774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.012774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.012774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.112774,1,-2.221694;70)
(4.112774,1,-2.221694;71)|(4.212774,1,-2.221694;70)
(4.912773,1,0.5783061;71)|(4.912773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.812773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(5.012773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(5.012773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.812773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(5.012773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.912773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.812773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.712773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(4.912773,1,0.5783061;70)
(4.912773,1,0.5783061;71)|(5.112773,1,0.5783061;70)
(3.312774,1,-2.121694;71)|(3.312774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.412774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.312774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.212775,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.312774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.212775,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.512774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.312774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.412774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.412774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.312774,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.112775,1,-2.121694;70)
(3.312774,1,-2.121694;71)|(3.212775,1,-2.121694;70)
(-4.587223,1,-3.021693;71)|(-4.587223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.687222,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.587223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.487223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.687222,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.387223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.587223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.687222,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.787222,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.487223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.587223,1,-3.021693;70)
(-4.587223,1,-3.021693;71)|(-4.487223,1,-3.021693;70)
(0.2127754,1,0.3783062;71)|(0.2127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.1127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.3127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.01277538,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.1127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.2127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.3127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.2127754,1,0.3783062;70)
(0.2127754,1,0.3783062;71)|(0.4127754,1,0.3783062;70)
(0.2127754,1,0.8783062;71)|(0.2127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.2127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.1127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.3127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.1127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.2127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.3127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.2127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.1127754,1,0.8783062;70)
(0.2127754,1,0.8783062;71)|(0.3127754,1,0.8783062;70)
(3.512774,1,0.6783062;71)|(3.512774,1,0.6783062;70)
(3.512774,1,0.6783062;71)|(3.512774,1,0.6783062;70)
(3.512774,1,0.6783062;71)|(3.612774,1,0.6783062;70)
(3.512774,1,0.6783062;71)|(3.412774,1,0.6783062;70)
(3.512774,1,0.6783062;71)|(3.612774,1,0.6783062;70)
(3.512774,1,0.6783062;71)|(3.412774,1,0.6783062;70)
(3.212775,1,1.378306;71)|(3.212775,1,1.378306;70)
(3.212775,1,1.378306;71)|(3.112775,1,1.378306;70)
(3.212775,1,1.378306;71)|(3.212775,1,1.378306;70)
(3.212775,1,1.378306;71)|(3.212775,1,1.378306;70)
(3.212775,1,1.378306;71)|(3.112775,1,1.378306;70)
(3.212775,1,1.378306;71)|(3.112775,1,1.378306;70)
(1.512776,1,-2.621694;71)|(1.612776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.512776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.512776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.512776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.512776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.612776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.412776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.512776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.612776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.412776,1,-2.621694;70)
(1.512776,1,-2.621694;71)|(1.412776,1,-2.621694;70)
(3.012775,1,2.378306;71)|(3.012775,1,2.378306;70)
(3.012775,1,2.378306;71)|(2.912775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.112775,1,2.378306;70)
(3.012775,1,2.378306;71)|(2.912775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.012775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.012775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.212775,1,2.378306;70)
(3.012775,1,2.378306;71)|(2.812775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.012775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.112775,1,2.378306;70)
(3.012775,1,2.378306;71)|(3.112775,1,2.378306;70)
(3.012775,1,2.378306;71)|(2.912775,1,2.378306;70)
(2.412775,1,-2.721694;71)|(2.412775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.312775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.412775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.512775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.512775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.612775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.312775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.412775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.512775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.412775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.412775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.312775,1,-2.721694;70)
(2.412775,1,-2.721694;71)|(2.212775,1,-2.721694;70)
(4.312774,1,-2.321694;71)|(4.312774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.412774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.212774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.212774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.312774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.312774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.412774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.212774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.412774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.312774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.512774,1,-2.321694;70)
(4.312774,1,-2.321694;71)|(4.112774,1,-2.321694;70)
(3.112775,1,1.078306;71)|(3.112775,1,1.078306;70)
(3.112775,1,1.078306;71)|(2.912775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.012775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.112775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.012775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.112775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.012775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.212775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.212775,1,1.078306;70)
(3.112775,1,1.078306;71)|(3.212775,1,1.078306;70)
(1.112775,1,-3.121693;71)|(1.112775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(0.9127755,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.112775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.012775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.212775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.112775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.212775,1,-3.121693;70)
(1.112775,1,-3.121693;71)|(1.012775,1,-3.121693;70)
(4.012774,1,-2.021694;71)|(4.012774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(3.912774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(4.212774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(4.112774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(4.112774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(4.012774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(4.112774,1,-2.021694;70)
(4.012774,1,-2.021694;71)|(3.912774,1,-2.021694;70)
